Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered,total_tests,total_recovered,active_cases,NewColumn
13-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,163,0,93,0,0,0,517703.0,62875.0,1036.0,2072.0
13-07-2020,Arunachal Pradesh,28.218,94.7278,359,2,138,18,0,13,271490188.0,28156674.0,856871.0,1713742.0
13-07-2020,Assam,26.2006,92.9376,16071,35,10426,535,0,1276,631628.0,11254.0,70133.0,140266.0
13-07-2020,Chhattisgarh,21.2787,81.8661,4059,19,3153,162,0,83,155686.0,11591.0,43.0,86.0
13-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,479,0,245,8,0,19,16920079.0,1637293.0,1117.0,2234.0
13-07-2020,Delhi,28.7041,77.1025,112494,3371,89968,1573,0,2276,122332384.0,23956700.0,1685607.0,3371214.0
13-07-2020,Goa,15.2993,74.124,2453,14,1487,85,0,59,2442206.0,159788.0,47.0,94.0
13-07-2020,Gujarat,22.2587,71.1924,41820,2045,29162,879,0,513,534283.0,16579.0,1448.0,2896.0
13-07-2020,Haryana,29.0588,76.0856,21240,301,15983,658,0,589,81233888.0,3306014.0,57014.0,114028.0
13-07-2020,Himachal Pradesh,31.1048,77.1734,1213,11,929,31,0,21,164926.0,2761.0,9189.0,18378.0
13-07-2020,Jammu and Kashmir,33.7782,76.5762,10513,179,5979,357,0,84,157363.0,14634.0,1489.0,2978.0
13-07-2020,Jharkhand,23.6102,85.2799,3756,30,2308,143,0,65,938039.0,2250.0,137026.0,274052.0
13-07-2020,Karnataka,15.3173,75.7139,38843,684,15409,2627,0,693,4543522.0,831794.0,2291.0,4582.0
13-07-2020,Kerala,10.8505,76.2711,7873,31,4095,435,0,132,136655.0,8010.0,41.0,82.0
13-07-2020,Ladakh,34.2996,78.2932,1086,1,928,9,0,0,660107.0,36113.0,42.0,84.0
13-07-2020,Madhya Pradesh,22.9734,78.6569,17632,653,12876,431,0,197,610906.0,62301.0,275.0,550.0
13-07-2020,Maharashtra,19.7515,75.7139,254427,10289,140325,7827,0,3340,132422.0,29605.0,273.0,546.0
13-07-2020,Meghalaya,25.467,91.3662,306,2,66,99,0,0,1365056.0,132358.0,281136.0,562272.0
13-07-2020,Mizoram,23.1645,92.9376,231,0,150,4,0,0,11394556.0,1821435.0,42170.0,84340.0
13-07-2020,Odisha,20.9517,85.0985,13121,64,8750,595,0,390,843836914.0,42579693.0,17692.0,35384.0
13-07-2020,Puducherry,11.9416,79.8083,1418,18,739,81,0,49,97245391.0,5889534.0,4784.0,9568.0
13-07-2020,Punjab,31.1471,75.3412,7821,199,5392,234,0,352,51771715.0,7020835.0,65992.0,131984.0
13-07-2020,Rajasthan,27.0238,74.2179,24392,510,18103,644,0,234,18529376.0,2299985.0,1257.0,2514.0
13-07-2020,Sikkim,27.533,88.5122,153,0,81,2,0,1,12144747.0,1499879.0,28369.0,56738.0
13-07-2020,Tamil Nadu,11.1271,78.6569,138470,1966,89532,4244,0,3617,150753.0,26794.0,1517.0,3034.0
13-07-2020,Telangana,18.1124,79.0193,34671,356,22482,1269,0,1563,41373364.0,4081150.0,14894.0,29788.0
13-07-2020,Tripura,23.9408,91.9882,2054,2,1421,105,0,46,217853667.0,15894511.0,998118.0,1996236.0
13-07-2020,Uttar Pradesh,26.8467,80.9462,36476,934,23334,1384,0,645,1031235.0,84883.0,44102.0,88204.0
13-07-2020,Uttarakhand,30.0668,79.0193,3537,47,2786,120,0,68,50444181.0,7951587.0,356585.0,713170.0
13-07-2020,West Bengal,22.9868,87.855,30013,932,18581,1560,0,622,16670254.0,1678941.0,1227.0,2454.0
14-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,166,0,109,3,0,16,11575012.0,1291669.0,306.0,612.0
14-07-2020,Andhra Pradesh,15.9129,79.74,31103,365,16464,1935,0,1052,3630986.0,318142.0,235.0,470.0
14-07-2020,Arunachal Pradesh,28.218,94.7278,387,2,145,28,0,7,,2602.0,478.0,956.0
14-07-2020,Assam,26.2006,92.9376,16806,36,10894,735,0,468,8071763.0,629114.0,405.0,810.0
14-07-2020,Bihar,25.0961,85.3131,17959,160,12317,1317,0,819,1907195.0,196406.0,1596.0,3192.0
14-07-2020,Chhattisgarh,21.2787,81.8661,4217,19,3202,158,0,49,7217715.0,816253.0,3648.0,7296.0
14-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,495,1,268,16,0,23,4795578.0,1084853.0,2696.0,5392.0
14-07-2020,Delhi,28.7041,77.1025,113740,3411,91312,1246,0,1344,431221.0,24155.0,8058.0,16116.0
14-07-2020,Goa,15.2993,74.124,2583,17,1540,130,0,53,139824.0,5747.0,1410.0,2820.0
14-07-2020,Gujarat,22.2587,71.1924,42722,2055,29770,902,0,608,2477219.0,490973.0,4501.0,9002.0
14-07-2020,Haryana,29.0588,76.0856,21894,308,16602,654,0,619,102174.0,17192.0,71.0,142.0
14-07-2020,Himachal Pradesh,31.1048,77.1734,1243,11,940,30,0,11,9954903.0,1032609.0,18883.0,37766.0
14-07-2020,Jammu and Kashmir,33.7782,76.5762,10827,187,6095,314,0,116,4248188.0,235939.0,7170.0,14340.0
14-07-2020,Jharkhand,23.6102,85.2799,3898,33,2351,142,0,43,2034606.0,300761.0,634.0,1268.0
14-07-2020,Karnataka,15.3173,75.7139,41581,757,16248,2738,0,839,430995.0,59370.0,3473.0,6946.0
14-07-2020,Kerala,10.8505,76.2711,8322,33,4257,449,0,162,578807.0,82703.0,548.0,1096.0
14-07-2020,Ladakh,34.2996,78.2932,1093,1,946,7,0,18,59274648.0,4409159.0,31102.0,62204.0
14-07-2020,Madhya Pradesh,22.9734,78.6569,18207,663,13208,575,0,332,2213831.0,163687.0,15498.0,30996.0
14-07-2020,Maharashtra,19.7515,75.7139,260924,10482,144507,6497,0,4182,675008.0,30088.0,182.0,364.0
14-07-2020,Manipur,24.6637,93.9063,1626,0,970,17,0,74,1904970.0,90076.0,2719.0,5438.0
14-07-2020,Mizoram,23.1645,92.9376,233,0,151,2,0,1,828928.0,104.0,152223.0,304446.0
14-07-2020,Nagaland,26.1584,94.5624,845,0,340,71,0,13,816126.0,57708.0,150.0,300.0
14-07-2020,Odisha,20.9517,85.0985,13737,70,9255,616,0,505,358675.0,36183.0,664.0,1328.0
14-07-2020,Puducherry,11.9416,79.8083,1468,18,785,50,0,46,176919.0,2964.0,34212.0,68424.0
14-07-2020,Punjab,31.1471,75.3412,8178,204,5586,357,0,194,15855490.0,5044893.0,376294.0,752588.0
14-07-2020,Sikkim,27.533,88.5122,192,0,86,39,0,5,3216305.0,504142.0,1355.0,2710.0
14-07-2020,Tamil Nadu,11.1271,78.6569,142798,2032,92567,4328,0,3035,54960.0,11866.0,84.0,168.0
14-07-2020,Telangana,18.1124,79.0193,36221,365,23679,1550,0,1197,4030048.0,313256.0,154450.0,308900.0
14-07-2020,Tripura,23.9408,91.9882,2080,2,1475,26,0,54,2465201.0,232955.0,603.0,1206.0
14-07-2020,Uttar Pradesh,26.8467,80.9462,38130,955,24203,1654,0,869,11238.0,390.0,355.0,710.0
14-07-2020,Uttarakhand,30.0668,79.0193,3608,49,2856,71,0,70,11237010.0,1149054.0,670.0,1340.0
14-07-2020,West Bengal,22.9868,87.855,31448,956,19213,1435,0,632,1319772.0,223190.0,102.0,204.0
15-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,166,0,109,0,0,0,8083326.0,592089.0,1617.0,3234.0
15-07-2020,Andhra Pradesh,15.9129,79.74,33019,408,17467,1916,0,1003,1018783.0,153662.0,2384.0,4768.0
15-07-2020,Assam,26.2006,92.9376,17807,40,11416,1001,0,522,5669140.0,966904.0,142.0,284.0
15-07-2020,Bihar,25.0961,85.3131,19284,174,12849,1325,0,532,21107399.0,7989151.0,55673.0,111346.0
15-07-2020,Chandigarh,30.7333,76.7794,600,10,446,12,0,23,98964.0,60339.0,398.0,796.0
15-07-2020,Chhattisgarh,21.2787,81.8661,4379,20,3275,162,0,73,7127584.0,989005.0,53755.0,107510.0
15-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,520,1,310,25,0,42,,4225.0,14041.0,28082.0
15-07-2020,Delhi,28.7041,77.1025,115346,3446,93236,1606,0,1924,253043.0,8579.0,124.0,248.0
15-07-2020,Goa,15.2993,74.124,2753,18,1607,170,0,67,5114703.0,249943.0,2773.0,5546.0
15-07-2020,Himachal Pradesh,31.1048,77.1734,1309,11,951,66,0,11,25000000.0,384592.0,556.0,1112.0
15-07-2020,Jammu and Kashmir,33.7782,76.5762,11173,195,6223,346,0,128,28350449.0,1494141.0,4732.0,9464.0
15-07-2020,Jharkhand,23.6102,85.2799,4091,36,2427,193,0,76,49264.0,4166.0,707.0,1414.0
15-07-2020,Karnataka,15.3173,75.7139,44077,842,17390,2496,0,1142,6019923.0,773421.0,24653.0,49306.0
15-07-2020,Kerala,10.8505,76.2711,8930,34,4438,608,0,181,249149.0,43200.0,25.0,50.0
15-07-2020,Ladakh,34.2996,78.2932,1093,1,946,0,0,0,2633737.0,624673.0,6173.0,12346.0
15-07-2020,Maharashtra,19.7515,75.7139,267665,10695,149007,6741,0,4500,29827732.0,3624459.0,3008.0,6016.0
15-07-2020,Manipur,24.6637,93.9063,1672,0,970,46,0,0,36224215.0,5335112.0,552117.0,1104234.0
15-07-2020,Mizoram,23.1645,92.9376,238,0,159,5,0,8,3487616.0,364474.0,1028.0,2056.0
15-07-2020,Nagaland,26.1584,94.5624,896,0,346,51,0,6,1603660.0,395430.0,9788.0,19576.0
15-07-2020,Puducherry,11.9416,79.8083,1531,18,829,63,0,44,273400000.0,17647179.0,235444.0,470888.0
15-07-2020,Punjab,31.1471,75.3412,8511,213,5663,333,0,77,5343203.0,45522.0,82926.0,165852.0
15-07-2020,Tamil Nadu,11.1271,78.6569,147324,2099,97310,4526,0,4743,70707.0,5547.0,15.0,30.0
15-07-2020,Telangana,18.1124,79.0193,37745,375,24840,1524,0,1161,143281.0,23277.0,622.0,1244.0
15-07-2020,Tripura,23.9408,91.9882,2170,2,1538,90,0,63,112382.0,1399.0,9140.0,18280.0
15-07-2020,Uttar Pradesh,26.8467,80.9462,39724,983,24983,1594,0,780,23687.0,2449.0,289.0,578.0
15-07-2020,Uttarakhand,30.0668,79.0193,3686,50,2867,78,0,11,99138.0,6641.0,52.0,104.0
15-07-2020,West Bengal,22.9868,87.855,32838,980,19931,1390,0,718,85921.0,1605.0,9684.0,19368.0
16-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,176,0,130,10,0,21,152231.0,16454.0,283.0,566.0
16-07-2020,Arunachal Pradesh,28.218,94.7278,462,3,153,0,0,0,42144668.0,743921.0,6189.0,12378.0
16-07-2020,Assam,26.2006,92.9376,18666,46,12173,859,0,757,1081824.0,84059.0,14.0,28.0
16-07-2020,Bihar,25.0961,85.3131,20612,180,13462,1328,0,613,9596815.0,1988209.0,8578.0,17156.0
16-07-2020,Chandigarh,30.7333,76.7794,625,11,459,25,0,13,,42553.0,515.0,1030.0
16-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,539,2,357,19,0,47,23767171.0,1162140.0,76731.0,153462.0
16-07-2020,Delhi,28.7041,77.1025,116993,3487,95699,1647,0,2463,62056.0,9985.0,52.0,104.0
16-07-2020,Goa,15.2993,74.124,2951,18,1674,198,0,67,7127129.0,1761664.0,5388.0,10776.0
16-07-2020,Gujarat,22.2587,71.1924,44552,2079,31286,915,0,783,2656926.0,1003559.0,9287.0,18574.0
16-07-2020,Haryana,29.0588,76.0856,23306,319,17667,678,0,577,5117.0,16357.0,1671.0,3342.0
16-07-2020,Himachal Pradesh,31.1048,77.1734,1341,11,979,32,0,28,400466.0,13182.0,11986.0,23972.0
16-07-2020,Jammu and Kashmir,33.7782,76.5762,11666,206,6337,493,0,114,24841314.0,3708347.0,78349.0,156698.0
16-07-2020,Karnataka,15.3173,75.7139,47253,928,18466,3176,0,1076,389677.0,13514.0,3873.0,7746.0
16-07-2020,Kerala,10.8505,76.2711,9553,35,4634,623,0,196,471036328.0,11548089.0,473589.0,947178.0
16-07-2020,Ladakh,34.2996,78.2932,1142,1,964,49,0,18,6486117.0,646921.0,239.0,478.0
16-07-2020,Madhya Pradesh,22.9734,78.6569,19643,682,13908,638,0,333,3078533.0,576684.0,82.0,164.0
16-07-2020,Manipur,24.6637,93.9063,1700,0,989,28,0,19,236268.0,49455.0,29216.0,58432.0
16-07-2020,Meghalaya,25.467,91.3662,346,2,66,28,0,0,1021394.0,69549.0,747.0,1494.0
16-07-2020,Mizoram,23.1645,92.9376,238,0,159,0,0,0,18553837.0,2477725.0,8305.0,16610.0
16-07-2020,Nagaland,26.1584,94.5624,902,0,348,6,0,2,20927607.0,3551493.0,66506.0,133012.0
16-07-2020,Odisha,20.9517,85.0985,14898,77,10476,618,0,612,146269.0,52479.0,240.0,480.0
16-07-2020,Puducherry,11.9416,79.8083,1596,21,889,65,0,60,16207475.0,60634.0,706841.0,1413682.0
16-07-2020,Sikkim,27.533,88.5122,220,0,87,11,0,0,17270775.0,4273599.0,70772.0,141544.0
16-07-2020,Tamil Nadu,11.1271,78.6569,151820,2167,102310,4496,0,5000,264799.0,22746.0,12.0,24.0
16-07-2020,Telangana,18.1124,79.0193,39342,386,25999,1597,0,1159,735638.0,36727.0,23.0,46.0
16-07-2020,Tripura,23.9408,91.9882,2268,3,1604,98,0,66,518262.0,10110.0,928.0,1856.0
16-07-2020,Uttar Pradesh,26.8467,80.9462,41383,1012,25743,1659,0,760,726218.0,141354.0,9418.0,18836.0
16-07-2020,West Bengal,22.9868,87.855,34427,1000,20680,1589,0,749,160622710.0,14951238.0,3040.0,6080.0
17-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,176,0,130,0,0,0,505354.0,5963.0,47.0,94.0
17-07-2020,Andhra Pradesh,15.9129,79.74,35451,452,18378,0,0,0,2612795.0,100205.0,60268.0,120536.0
17-07-2020,Arunachal Pradesh,28.218,94.7278,462,3,153,0,0,0,519264096.0,21677896.0,305201.0,610402.0
17-07-2020,Bihar,25.0961,85.3131,20612,180,13462,0,0,0,159103283.0,886128.0,14054.0,28108.0
17-07-2020,Chandigarh,30.7333,76.7794,625,11,459,0,0,0,6114822.0,892434.0,2893.0,5786.0
17-07-2020,Chhattisgarh,21.2787,81.8661,4539,20,3324,0,0,0,1016882505.0,81244260.0,1938567.0,3877134.0
17-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,539,2,357,0,0,0,1377915.0,236974.0,191.0,382.0
17-07-2020,Delhi,28.7041,77.1025,116993,3487,95699,0,0,0,24976.0,7974.0,469.0,938.0
17-07-2020,Goa,15.2993,74.124,2951,18,1674,0,0,0,3359014.0,516170.0,1040.0,2080.0
17-07-2020,Gujarat,22.2587,71.1924,44552,2079,31286,0,0,0,85811485.0,9355040.0,1298525.0,2597050.0
17-07-2020,Jammu and Kashmir,33.7782,76.5762,11666,206,6337,0,0,0,265253.0,9009.0,661.0,1322.0
17-07-2020,Jharkhand,23.6102,85.2799,4320,38,2485,0,0,0,3452554.0,315997.0,611.0,1222.0
17-07-2020,Karnataka,15.3173,75.7139,47253,928,18466,0,0,0,2287793.0,242417.0,1307.0,2614.0
17-07-2020,Ladakh,34.2996,78.2932,1142,1,964,0,0,0,856.0,4.0,1930.0,3860.0
17-07-2020,Madhya Pradesh,22.9734,78.6569,19643,682,13908,0,0,0,974.0,88.0,8500.0,17000.0
17-07-2020,Maharashtra,19.7515,75.7139,275640,10928,152613,0,0,0,7877.0,755.0,15355.0,30710.0
17-07-2020,Manipur,24.6637,93.9063,1700,0,989,0,0,0,7377.0,0.0,6980.0,13960.0
17-07-2020,Meghalaya,25.467,91.3662,346,2,66,0,0,0,2516.0,83337.0,66.0,132.0
17-07-2020,Mizoram,23.1645,92.9376,238,0,159,0,0,0,18.0,80568.0,99.0,198.0
17-07-2020,Odisha,20.9517,85.0985,14898,77,10476,0,0,0,55.0,452.0,83515.0,167030.0
17-07-2020,Puducherry,11.9416,79.8083,1596,21,889,0,0,0,599.0,799.0,573.0,1146.0
17-07-2020,Punjab,31.1471,75.3412,8799,221,5867,0,0,0,967.0,9.0,33948.0,67896.0
17-07-2020,Rajasthan,27.0238,74.2179,26437,530,19502,0,0,0,5615.0,2.0,6150.0,12300.0
17-07-2020,Sikkim,27.533,88.5122,220,0,87,0,0,0,5636.0,1108.0,3275.0,6550.0
17-07-2020,Tamil Nadu,11.1271,78.6569,151820,2167,102310,0,0,0,5.0,9289.0,53549.0,107098.0
17-07-2020,Tripura,23.9408,91.9882,2268,3,1604,0,0,0,856.0,4.0,1930.0,3860.0
17-07-2020,Uttar Pradesh,26.8467,80.9462,41383,1012,25743,0,0,0,974.0,88.0,8500.0,17000.0
17-07-2020,Uttarakhand,30.0668,79.0193,3785,50,2948,0,0,0,7877.0,755.0,15355.0,30710.0
17-07-2020,West Bengal,22.9868,87.855,34427,1000,20680,0,0,0,7377.0,0.0,6980.0,13960.0
18-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,194,0,142,18,0,12,2516.0,83337.0,66.0,132.0
18-07-2020,Andhra Pradesh,15.9129,79.74,40646,534,20298,5195,0,1920,18.0,80568.0,99.0,198.0
18-07-2020,Assam,26.2006,92.9376,20646,51,14105,1980,0,1932,55.0,452.0,83515.0,167030.0
18-07-2020,Bihar,25.0961,85.3131,23589,201,14621,2977,0,1159,599.0,799.0,573.0,1146.0
18-07-2020,Chandigarh,30.7333,76.7794,660,11,480,35,0,21,951337.0,162202.0,9375.0,18750.0
18-07-2020,Chhattisgarh,21.2787,81.8661,4964,23,3512,425,0,188,1817530.0,271826.0,251.0,502.0
18-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,585,2,401,46,0,44,230861.0,178371.0,80570.0,161140.0
18-07-2020,Delhi,28.7041,77.1025,120107,3571,99301,3114,0,3602,249838.0,41021.0,982.0,1964.0
18-07-2020,Goa,15.2993,74.124,3304,21,1946,353,0,272,1499795.0,97149.0,145.0,290.0
18-07-2020,Gujarat,22.2587,71.1924,46430,2106,32973,1878,0,1687,51382.0,2916.0,59.0,118.0
18-07-2020,Haryana,29.0588,76.0856,24797,327,18718,1491,0,1051,18901.0,7511.0,73.0,146.0
18-07-2020,Himachal Pradesh,31.1048,77.1734,1417,11,1024,76,0,45,35716069.0,8895999.0,76591.0,153182.0
18-07-2020,Jammu and Kashmir,33.7782,76.5762,12757,231,6558,1091,0,221,3068217.0,412048.0,2225.0,4450.0
18-07-2020,Jharkhand,23.6102,85.2799,4921,46,2570,601,0,85,177885.0,35199.0,281.0,562.0
18-07-2020,Karnataka,15.3173,75.7139,55115,1147,20757,7862,0,2291,70885598.0,6199822.0,386179.0,772358.0
18-07-2020,Kerala,10.8505,76.2711,11066,38,4995,1513,0,361,185034905.0,4135885.0,58304.0,116608.0
18-07-2020,Ladakh,34.2996,78.2932,1151,1,973,9,0,9,6838458.0,782869.0,60.0,120.0
18-07-2020,Madhya Pradesh,22.9734,78.6569,21081,697,14514,1438,0,606,233473.0,32488.0,582.0,1164.0
18-07-2020,Maharashtra,19.7515,75.7139,292589,11452,160357,16949,0,7744,9775981.0,569758.0,5760.0,11520.0
18-07-2020,Manipur,24.6637,93.9063,1800,0,1163,100,0,174,14051455.0,1899419.0,24466.0,48932.0
18-07-2020,Meghalaya,25.467,91.3662,403,2,66,57,0,0,669421.0,71497.0,4331.0,8662.0
18-07-2020,Nagaland,26.1584,94.5624,956,0,405,54,0,57,33846023.0,3941350.0,143434.0,286868.0
18-07-2020,Odisha,20.9517,85.0985,16110,83,11330,1212,0,854,549217.0,56761.0,459.0,918.0
18-07-2020,Puducherry,11.9416,79.8083,1832,25,1014,236,0,125,604310.0,25506.0,1283.0,2566.0
18-07-2020,Punjab,31.1471,75.3412,9442,239,6373,643,0,506,893980.0,13664.0,336.0,672.0
18-07-2020,Rajasthan,27.0238,74.2179,27789,546,20626,1352,0,1124,2303690.0,59491.0,58.0,116.0
18-07-2020,Sikkim,27.533,88.5122,266,0,90,46,0,3,2705422.0,863665.0,20538.0,41076.0
18-07-2020,Telangana,18.1124,79.0193,42496,403,28705,3154,0,2706,2026898.0,303026.0,608.0,1216.0
18-07-2020,Tripura,23.9408,91.9882,2366,3,1684,98,0,80,63776166.0,29718402.0,298772.0,597544.0
18-07-2020,Uttarakhand,30.0668,79.0193,4102,51,3021,317,0,73,717784.0,142788.0,1651.0,3302.0
18-07-2020,West Bengal,22.9868,87.855,38011,1049,22253,3584,0,1573,9924259.0,1014302.0,110157.0,220314.0
19-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,198,0,145,4,0,3,248995.0,20439.0,32.0,64.0
19-07-2020,Arunachal Pradesh,28.218,94.7278,650,3,274,41,0,99,400982.0,55613.0,91.0,182.0
19-07-2020,Assam,26.2006,92.9376,22918,53,15165,2272,0,1060,2961934.0,133194.0,12.0,24.0
19-07-2020,Bihar,25.0961,85.3131,25136,208,15536,1547,0,915,1751774.0,117791.0,62.0,124.0
19-07-2020,Chandigarh,30.7333,76.7794,700,12,485,40,0,5,61436458.0,3499564.0,281554.0,563108.0
19-07-2020,Chhattisgarh,21.2787,81.8661,5233,24,3658,269,0,146,30126.0,9829.0,51.0,102.0
19-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,602,2,414,17,0,13,222773.0,8553.0,14997.0,29994.0
19-07-2020,Delhi,28.7041,77.1025,121582,3597,101274,1475,0,1973,81294.0,6859.0,7677.0,15354.0
19-07-2020,Goa,15.2993,74.124,3484,21,2038,180,0,92,191341.0,4874.0,2347.0,4694.0
19-07-2020,Gujarat,22.2587,71.1924,47390,2122,34035,960,0,1062,1252808.0,74574.0,528.0,1056.0
19-07-2020,Haryana,29.0588,76.0856,25547,344,19318,750,0,600,37693651.0,3468131.0,79669.0,159338.0
19-07-2020,Jharkhand,23.6102,85.2799,5342,46,2611,421,0,41,160000000.0,210454.0,6141.0,12282.0
19-07-2020,Karnataka,15.3173,75.7139,59652,1240,21775,4537,0,1018,34675581.0,5928829.0,26666.0,53332.0
19-07-2020,Ladakh,34.2996,78.2932,1159,1,985,8,0,12,347815.0,20178.0,3516.0,7032.0
19-07-2020,Madhya Pradesh,22.9734,78.6569,21763,706,14864,682,0,350,17469.0,5291.0,118.0,236.0
19-07-2020,Maharashtra,19.7515,75.7139,300937,11596,165663,8348,0,5306,4401922.0,841683.0,16037.0,32074.0
19-07-2020,Manipur,24.6637,93.9063,1891,0,1182,91,0,19,1509861.0,81168.0,22.0,44.0
19-07-2020,Meghalaya,25.467,91.3662,418,2,66,15,0,0,4838151.0,1111405.0,4115.0,8230.0
19-07-2020,Mizoram,23.1645,92.9376,284,0,167,2,0,7,12920253.0,1095534.0,526.0,1052.0
19-07-2020,Nagaland,26.1584,94.5624,978,0,432,22,0,27,496693.0,42203.0,539.0,1078.0
19-07-2020,Odisha,20.9517,85.0985,16701,86,11937,591,0,607,9477138.0,124370.0,352309.0,704618.0
19-07-2020,Puducherry,11.9416,79.8083,1894,28,1066,62,0,52,55323981.0,3871654.0,3948.0,7896.0
19-07-2020,Punjab,31.1471,75.3412,9792,246,6454,350,0,81,846704.0,50930.0,34756.0,69512.0
19-07-2020,Rajasthan,27.0238,74.2179,28500,553,21144,711,0,518,127345763.0,2960386.0,9994.0,19988.0
19-07-2020,Sikkim,27.533,88.5122,275,0,90,9,0,0,305941.0,15427.0,15.0,30.0
19-07-2020,Tamil Nadu,11.1271,78.6569,165714,2403,113856,4807,0,3049,194894.0,12323.0,299.0,598.0
19-07-2020,Telangana,18.1124,79.0193,43780,409,30607,1284,0,1902,3305829.0,575583.0,453.0,906.0
19-07-2020,Uttar Pradesh,26.8467,80.9462,47036,1108,28664,1873,0,1030,3693367.0,442182.0,48850.0,97700.0
19-07-2020,Uttarakhand,30.0668,79.0193,4276,52,3081,174,0,60,1950448.0,150662.0,7298.0,14596.0
20-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,203,0,145,5,0,0,317211.0,15701.0,26.0,52.0
20-07-2020,Arunachal Pradesh,28.218,94.7278,740,3,282,90,0,8,3345340.0,514836.0,56530.0,113060.0
20-07-2020,Assam,26.2006,92.9376,23999,57,16023,1081,0,858,4836364.0,455757.0,7670.0,15340.0
20-07-2020,Bihar,25.0961,85.3131,26569,217,16308,1433,0,772,778000.0,7693.0,26937.0,53874.0
20-07-2020,Chhattisgarh,21.2787,81.8661,5407,24,3775,174,0,117,517703.0,62875.0,1036.0,2072.0
20-07-2020,Delhi,28.7041,77.1025,122793,3628,103134,1211,0,1860,271490188.0,28156674.0,856871.0,1713742.0
20-07-2020,Goa,15.2993,74.124,3657,22,2218,173,0,180,631628.0,11254.0,70133.0,140266.0
20-07-2020,Himachal Pradesh,31.1048,77.1734,1483,11,1059,26,0,23,155686.0,11591.0,43.0,86.0
20-07-2020,Jammu and Kashmir,33.7782,76.5762,13899,244,7811,701,0,646,16920079.0,1637293.0,1117.0,2234.0
20-07-2020,Jharkhand,23.6102,85.2799,5535,49,2716,193,0,105,122332384.0,23956700.0,1685607.0,3371214.0
20-07-2020,Karnataka,15.3173,75.7139,63772,1331,23065,4120,0,1290,2442206.0,159788.0,47.0,94.0
20-07-2020,Kerala,10.8505,76.2711,12480,42,5371,821,0,172,534283.0,16579.0,1448.0,2896.0
20-07-2020,Ladakh,34.2996,78.2932,1178,2,1003,19,0,18,81233888.0,3306014.0,57014.0,114028.0
20-07-2020,Madhya Pradesh,22.9734,78.6569,22600,721,15311,837,0,447,164926.0,2761.0,9189.0,18378.0
20-07-2020,Maharashtra,19.7515,75.7139,310455,11854,169569,9518,0,3906,157363.0,14634.0,1489.0,2978.0
20-07-2020,Manipur,24.6637,93.9063,1911,0,1213,20,0,31,938039.0,2250.0,137026.0,274052.0
20-07-2020,Meghalaya,25.467,91.3662,450,2,66,32,0,0,4543522.0,831794.0,2291.0,4582.0
20-07-2020,Mizoram,23.1645,92.9376,284,0,167,0,0,0,136655.0,8010.0,41.0,82.0
20-07-2020,Nagaland,26.1584,94.5624,988,0,445,10,0,13,660107.0,36113.0,42.0,84.0
20-07-2020,Odisha,20.9517,85.0985,17437,91,12453,736,0,516,610906.0,62301.0,275.0,550.0
20-07-2020,Puducherry,11.9416,79.8083,1999,28,1154,105,0,88,132422.0,29605.0,273.0,546.0
20-07-2020,Rajasthan,27.0238,74.2179,29434,559,21730,934,0,586,1365056.0,132358.0,281136.0,562272.0
20-07-2020,Sikkim,27.533,88.5122,283,0,92,8,0,2,11394556.0,1821435.0,42170.0,84340.0
20-07-2020,Telangana,18.1124,79.0193,45076,415,32438,1296,0,1831,843836914.0,42579693.0,17692.0,35384.0
20-07-2020,Tripura,23.9408,91.9882,2878,5,1759,224,0,24,97245391.0,5889534.0,4784.0,9568.0
20-07-2020,Uttar Pradesh,26.8467,80.9462,49247,1146,29845,2211,0,1181,51771715.0,7020835.0,65992.0,131984.0
20-07-2020,Uttarakhand,30.0668,79.0193,4515,52,3116,239,0,35,18529376.0,2299985.0,1257.0,2514.0
21-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,207,0,152,4,0,7,12144747.0,1499879.0,28369.0,56738.0
21-07-2020,Andhra Pradesh,15.9129,79.74,53724,696,24228,4074,0,1338,150753.0,26794.0,1517.0,3034.0
21-07-2020,Arunachal Pradesh,28.218,94.7278,790,3,285,50,0,3,41373364.0,4081150.0,14894.0,29788.0
21-07-2020,Assam,26.2006,92.9376,25382,58,17095,1383,0,1072,217853667.0,15894511.0,998118.0,1996236.0
21-07-2020,Bihar,25.0961,85.3131,27646,217,17433,1077,0,1125,1031235.0,84883.0,44102.0,88204.0
