Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered,total_tests,total_recovered,active_cases
23-03-2020,Tamil Nadu,11.1271,78.6569,9,0,1,2,0,0,55323981,3871654,3948
23-03-2020,Telengana,18.1124,79.0193,32,0,1,10,0,0,846704,50930,34756
23-03-2020,Uttar Pradesh,26.8467,80.9462,31,0,9,4,0,0,127345763,2960386,9994
23-03-2020,Uttarakhand,30.0668,79.0193,3,0,0,0,0,0,305941,15427,15
23-03-2020,West Bengal,22.9868,87.855,7,1,0,3,0,0,194894,12323,299
24-03-2020,Andhra Pradesh,15.9129,79.74,8,0,0,1,0,0,3305829,575583,453
24-03-2020,Bihar,25.0961,85.3131,3,1,0,1,0,0,2470170,,
24-03-2020,Chandigarh,30.7333,76.7794,7,0,0,1,0,0,3693367,442182,48850
24-03-2020,Chhattisgarh,21.2787,81.8661,1,0,0,0,0,0,1950448,150662,7298
24-03-2020,Delhi,28.7041,77.1025,30,2,6,1,0,1,317211,15701,26
24-03-2020,Gujarat,22.2587,71.1924,33,1,0,4,0,0,23693,9632,10
24-03-2020,Haryana,29.0588,76.0856,28,0,11,2,0,0,3345340,514836,56530
24-03-2020,Himachal Pradesh,31.1048,77.1734,3,1,0,1,0,0,4836364,455757,7670
24-03-2020,Jammu and Kashmir,33.7782,76.5762,4,0,0,0,0,0,778000,7693,26937
24-03-2020,Karnataka,15.3173,75.7139,37,1,3,4,0,1,8632,,
24-03-2020,Kerala,10.8505,76.2711,95,0,4,28,0,1,517703,62875,1036
24-03-2020,Ladakh,34.2996,78.2932,13,0,0,0,0,0,10832080,,
24-03-2020,Madhya Pradesh,22.9734,78.6569,7,0,0,1,0,0,271490188,28156674,856871
24-03-2020,Maharashtra,19.7515,75.7139,89,2,0,15,0,0,631628,11254,70133
24-03-2020,Manipur,24.6637,93.9063,1,0,0,0,0,0,,,
24-03-2020,Odisha,20.9517,85.0985,2,0,0,0,0,0,1594523,47297,7
24-03-2020,Puducherry,11.9416,79.8083,1,0,0,0,0,0,155686,11591,43
24-03-2020,Punjab,31.1471,75.3412,29,1,0,8,0,0,16920079,1637293,1117
24-03-2020,Rajasthan,27.0238,74.2179,32,0,3,4,0,0,122332384,23956700,1685607
24-03-2020,Tamil Nadu,11.1271,78.6569,15,0,1,6,0,0,2442206,159788,47
24-03-2020,Telengana,18.1124,79.0193,35,0,1,3,0,0,534283,16579,1448
24-03-2020,Uttar Pradesh,26.8467,80.9462,33,0,11,2,0,2,81233888,3306014,57014
24-03-2020,Uttarakhand,30.0668,79.0193,4,0,0,1,0,0,164926,2761,9189
24-03-2020,West Bengal,22.9868,87.855,9,1,0,2,0,0,157363,14634,1489
25-03-2020,Andhra Pradesh,15.9129,79.74,9,0,1,1,0,1,938039,2250,137026
25-03-2020,Bihar,25.0961,85.3131,4,1,0,1,0,0,4543522,831794,2291
25-03-2020,Chandigarh,30.7333,76.7794,7,0,0,0,0,0,136655,8010,41
25-03-2020,Chhattisgarh,21.2787,81.8661,1,0,0,0,0,0,660107,36113,42
25-03-2020,Delhi,28.7041,77.1025,31,1,6,1,0,0,610906,62301,275
25-03-2020,Gujarat,22.2587,71.1924,38,1,0,5,0,0,132422,29605,273
25-03-2020,Haryana,29.0588,76.0856,28,0,11,0,0,0,,29,0
25-03-2020,Himachal Pradesh,31.1048,77.1734,3,1,0,0,0,0,1365056,132358,281136
25-03-2020,Jammu and Kashmir,33.7782,76.5762,7,0,1,3,0,1,11394556,1821435,42170
25-03-2020,Karnataka,15.3173,75.7139,41,1,3,4,0,0,2264004,,
25-03-2020,Kerala,10.8505,76.2711,109,0,4,14,0,0,843836914,42579693,17692
25-03-2020,Ladakh,34.2996,78.2932,13,0,0,0,0,0,97245391,5889534,4784
25-03-2020,Madhya Pradesh,22.9734,78.6569,14,0,0,7,0,0,51771715,7020835,65992
25-03-2020,Maharashtra,19.7515,75.7139,128,3,1,39,0,1,18529376,2299985,1257
25-03-2020,Manipur,24.6637,93.9063,1,0,0,0,0,0,12144747,1499879,28369
25-03-2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0,150753,26794,1517
25-03-2020,Odisha,20.9517,85.0985,2,0,0,0,0,0,41373364,4081150,14894
25-03-2020,Puducherry,11.9416,79.8083,1,0,0,0,0,0,217853667,15894511,998118
25-03-2020,Punjab,31.1471,75.3412,29,1,0,0,0,0,1031235,84883,44102
25-03-2020,Rajasthan,27.0238,74.2179,36,0,3,4,0,0,50444181,7951587,356585
25-03-2020,Tamil Nadu,11.1271,78.6569,18,0,1,3,0,0,16670254,1678941,1227
25-03-2020,Telengana,18.1124,79.0193,35,0,1,0,0,0,11575012,1291669,306
25-03-2020,Uttar Pradesh,26.8467,80.9462,37,0,11,4,0,0,3630986,318142,235
25-03-2020,Uttarakhand,30.0668,79.0193,4,0,0,0,0,0,,2602,478
25-03-2020,West Bengal,22.9868,87.855,9,1,0,0,0,0,8071763,629114,405
26-03-2020,Andaman and Nicobar Islands,11.7401,92.6586,1,0,0,0,0,0,1907195,196406,1596
26-03-2020,Andhra Pradesh,15.9129,79.74,11,0,1,2,0,0,1232128,,
26-03-2020,Bihar,25.0961,85.3131,6,1,0,2,0,0,7217715,816253,3648
26-03-2020,Chandigarh,30.7333,76.7794,7,0,0,0,0,0,4795578,1084853,2696
26-03-2020,Chhattisgarh,21.2787,81.8661,6,0,0,5,0,0,431221,24155,8058
26-03-2020,Delhi,28.7041,77.1025,36,1,6,5,0,0,139824,5747,1410
26-03-2020,Goa,15.2993,74.124,3,0,0,0,0,0,2477219,490973,4501
26-03-2020,Gujarat,22.2587,71.1924,43,3,0,5,0,0,102174,17192,71
26-03-2020,Haryana,29.0588,76.0856,30,0,11,2,0,0,9954903,1032609,18883
26-03-2020,Himachal Pradesh,31.1048,77.1734,3,1,0,0,0,0,4248188,235939,7170
26-03-2020,Jammu and Kashmir,33.7782,76.5762,13,1,1,6,0,0,2034606,300761,634
26-03-2020,Karnataka,15.3173,75.7139,55,2,3,14,0,0,430995,59370,3473
26-03-2020,Kerala,10.8505,76.2711,118,0,6,9,0,2,578807,82703,548
26-03-2020,Ladakh,34.2996,78.2932,13,0,0,0,0,0,59274648,4409159,31102
26-03-2020,Madhya Pradesh,22.9734,78.6569,20,1,0,6,0,0,2213831,163687,15498
26-03-2020,Maharashtra,19.7515,75.7139,124,3,1,0,0,0,675008,30088,182
26-03-2020,Manipur,24.6637,93.9063,1,0,0,0,0,0,1904970,90076,2719
26-03-2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0,,14,3
26-03-2020,Odisha,20.9517,85.0985,2,0,0,0,0,0,828928,104,152223
26-03-2020,Puducherry,11.9416,79.8083,1,0,0,0,0,0,816126,57708,150
26-03-2020,Punjab,31.1471,75.3412,33,1,0,4,0,0,358675,36183,664
26-03-2020,Rajasthan,27.0238,74.2179,41,0,3,5,0,0,176919,2964,34212
26-03-2020,Tamil Nadu,11.1271,78.6569,26,1,1,8,0,0,15855490,5044893,376294
26-03-2020,Telengana,18.1124,79.0193,44,0,1,9,0,0,,1,6
26-03-2020,Uttar Pradesh,26.8467,80.9462,41,0,11,4,0,0,3216305,504142,1355
26-03-2020,Uttarakhand,30.0668,79.0193,5,0,0,1,0,0,54960,11866,84
26-03-2020,West Bengal,22.9868,87.855,10,1,0,1,0,0,4030048,313256,154450
27-03-2020,Andaman and Nicobar Islands,11.7401,92.6586,1,0,0,0,0,0,2465201,232955,603
27-03-2020,Andhra Pradesh,15.9129,79.74,12,0,1,1,0,0,11238,390,355
27-03-2020,Bihar,25.0961,85.3131,6,1,0,0,0,0,11237010,1149054,670
27-03-2020,Chandigarh,30.7333,76.7794,7,0,0,0,0,0,1319772,223190,102
27-03-2020,Chhattisgarh,21.2787,81.8661,6,0,0,0,0,0,8083326,592089,1617
27-03-2020,Delhi,28.7041,77.1025,36,1,6,0,0,0,1018783,153662,2384
27-03-2020,Goa,15.2993,74.124,3,0,0,0,0,0,,5,3
27-03-2020,Gujarat,22.2587,71.1924,43,3,0,0,0,0,5669140,966904,142
27-03-2020,Haryana,29.0588,76.0856,30,0,11,0,0,0,21107399,7989151,55673
27-03-2020,Himachal Pradesh,31.1048,77.1734,3,1,0,0,0,0,98964,60339,398
27-03-2020,Jammu and Kashmir,33.7782,76.5762,13,1,1,0,0,0,7127584,989005,53755
27-03-2020,Karnataka,15.3173,75.7139,55,2,3,0,0,0,,4225,14041
27-03-2020,Kerala,10.8505,76.2711,137,0,11,19,0,5,253043,8579,124
27-03-2020,Ladakh,34.2996,78.2932,13,0,3,0,0,3,5114703,249943,2773
27-03-2020,Madhya Pradesh,22.9734,78.6569,20,1,0,0,0,0,,9,0
27-03-2020,Maharashtra,19.7515,75.7139,130,4,15,6,0,14,11002430,,
27-03-2020,Manipur,24.6637,93.9063,1,0,0,0,0,0,25000000,384592,556
27-03-2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0,28350449,1494141,4732
27-03-2020,Odisha,20.9517,85.0985,2,0,0,0,0,0,49264,4166,707
27-03-2020,Puducherry,11.9416,79.8083,1,0,0,0,0,0,6019923,773421,24653
27-03-2020,Punjab,31.1471,75.3412,33,1,0,0,0,0,249149,43200,25
27-03-2020,Rajasthan,27.0238,74.2179,41,0,3,0,0,0,2633737,624673,6173
27-03-2020,Tamil Nadu,11.1271,78.6569,29,1,1,3,0,0,30226868,,
27-03-2020,Telengana,18.1124,79.0193,45,0,1,1,0,0,29827732,3624459,3008
27-03-2020,Uttar Pradesh,26.8467,80.9462,41,0,11,0,0,0,36224215,5335112,552117
27-03-2020,Uttarakhand,30.0668,79.0193,5,0,0,0,0,0,41903714,,
27-03-2020,West Bengal,22.9868,87.855,10,1,0,0,0,0,3487616,364474,1028
28-03-2020,Andaman and Nicobar Islands,11.7401,92.6586,6,0,0,5,0,0,1603660,395430,9788
28-03-2020,Andhra Pradesh,15.9129,79.74,14,0,1,2,0,0,22954921,,
28-03-2020,Bihar,25.0961,85.3131,9,1,0,3,0,0,273400000,17647179,235444
28-03-2020,Chandigarh,30.7333,76.7794,8,0,0,1,0,0,5343203,45522,82926
28-03-2020,Chhattisgarh,21.2787,81.8661,6,0,0,0,0,0,78646,,
28-03-2020,Delhi,28.7041,77.1025,39,1,6,3,0,0,,2,0
28-03-2020,Goa,15.2993,74.124,3,0,0,0,0,0,70707,5547,15
28-03-2020,Gujarat,22.2587,71.1924,45,3,0,2,0,0,143281,23277,622
28-03-2020,Haryana,29.0588,76.0856,33,0,12,3,0,1,112382,1399,9140
28-03-2020,Himachal Pradesh,31.1048,77.1734,3,1,0,0,0,0,23687,2449,289
28-03-2020,Jammu and Kashmir,33.7782,76.5762,20,1,1,7,0,0,99138,6641,52
28-03-2020,Karnataka,15.3173,75.7139,55,2,3,0,0,0,85921,1605,9684
28-03-2020,Kerala,10.8505,76.2711,176,0,11,39,0,0,152231,16454,283
28-03-2020,Ladakh,34.2996,78.2932,13,0,3,0,0,0,29036,5891,6
28-03-2020,Madhya Pradesh,22.9734,78.6569,30,2,0,10,0,0,42144668,743921,6189
28-03-2020,Maharashtra,19.7515,75.7139,180,5,25,50,0,10,1081824,84059,14
28-03-2020,Manipur,24.6637,93.9063,1,0,0,0,0,0,9596815,1988209,8578
28-03-2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0,,42553,515
28-03-2020,Odisha,20.9517,85.0985,3,0,0,1,0,0,259958,,
28-03-2020,Puducherry,11.9416,79.8083,1,0,0,0,0,0,23767171,1162140,76731
28-03-2020,Punjab,31.1471,75.3412,38,1,1,5,0,1,62056,9985,52
28-03-2020,Rajasthan,27.0238,74.2179,54,0,3,13,0,0,7127129,1761664,5388
28-03-2020,Tamil Nadu,11.1271,78.6569,40,1,2,11,0,1,2656926,1003559,9287
28-03-2020,Telengana,18.1124,79.0193,56,0,1,11,0,0,5117,16357,1671
28-03-2020,Uttar Pradesh,26.8467,80.9462,55,0,11,14,0,0,400466,13182,11986
28-03-2020,Uttarakhand,30.0668,79.0193,5,0,0,0,0,0,24841314,3708347,78349
28-03-2020,West Bengal,22.9868,87.855,15,1,0,5,0,0,15804065,,
29-03-2020,Andaman and Nicobar Islands,11.7401,92.6586,9,0,0,3,0,0,389677,13514,3873
29-03-2020,Andhra Pradesh,15.9129,79.74,14,0,1,0,0,0,471036328,11548089,473589
29-03-2020,Bihar,25.0961,85.3131,9,1,0,0,0,0,6486117,646921,239
29-03-2020,Chandigarh,30.7333,76.7794,8,0,0,0,0,0,3078533,576684,82
29-03-2020,Chhattisgarh,21.2787,81.8661,6,0,0,0,0,0,562941,,
29-03-2020,Delhi,28.7041,77.1025,39,2,6,0,0,0,236268,49455,29216
29-03-2020,Goa,15.2993,74.124,3,0,0,0,0,0,1021394,69549,747
29-03-2020,Gujarat,22.2587,71.1924,53,4,0,8,0,0,18553837,2477725,8305
29-03-2020,Haryana,29.0588,76.0856,33,0,12,0,0,0,20927607,3551493,66506
29-03-2020,Himachal Pradesh,31.1048,77.1734,3,1,0,0,0,0,146269,52479,240
29-03-2020,Jammu and Kashmir,33.7782,76.5762,31,1,1,11,0,0,16207475,60634,706841
29-03-2020,Karnataka,15.3173,75.7139,76,3,5,21,0,2,,17264,0
29-03-2020,Kerala,10.8505,76.2711,182,1,15,6,0,4,,,
29-03-2020,Ladakh,34.2996,78.2932,13,0,3,0,0,0,17270775,4273599,70772
29-03-2020,Madhya Pradesh,22.9734,78.6569,30,2,0,0,0,0,264799,22746,12
29-03-2020,Maharashtra,19.7515,75.7139,186,6,25,6,0,0,735638,36727,23
29-03-2020,Manipur,24.6637,93.9063,1,0,0,0,0,0,518262,10110,928
29-03-2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0,726218,141354,9418
29-03-2020,Odisha,20.9517,85.0985,3,0,0,0,0,0,4592916,,
29-03-2020,Puducherry,11.9416,79.8083,1,0,0,0,0,0,160622710,14951238,3040
29-03-2020,Punjab,31.1471,75.3412,38,1,1,0,0,0,505354,5963,47
29-03-2020,Rajasthan,27.0238,74.2179,54,0,3,0,0,0,2612795,100205,60268
29-03-2020,Tamil Nadu,11.1271,78.6569,42,1,2,2,0,0,519264096,21677896,305201
29-03-2020,Telengana,18.1124,79.0193,66,1,1,10,0,0,19521252,,
29-03-2020,Uttar Pradesh,26.8467,80.9462,55,0,11,0,0,0,159103283,886128,14054
29-03-2020,Uttarakhand,30.0668,79.0193,6,0,1,1,0,1,6114822,892434,2893
29-03-2020,West Bengal,22.9868,87.855,18,1,0,3,0,0,1016882505,81244260,1938567
30-03-2020,Andaman and Nicobar Islands,11.7401,92.6586,9,0,0,0,0,0,1377915,236974,191
30-03-2020,Andhra Pradesh,15.9129,79.74,19,0,1,5,0,0,24976,7974,469
30-03-2020,Bihar,25.0961,85.3131,11,1,0,2,0,0,3359014,516170,1040
30-03-2020,Chandigarh,30.7333,76.7794,8,0,0,0,0,0,85811485,9355040,1298525
30-03-2020,Chhattisgarh,21.2787,81.8661,7,0,0,1,0,0,20508,438,9
30-03-2020,Delhi,28.7041,77.1025,53,2,6,14,0,0,,9,0
30-03-2020,Goa,15.2993,74.124,5,0,0,2,0,0,265253,9009,661
30-03-2020,Gujarat,22.2587,71.1924,58,5,1,5,0,1,3452554,315997,611
30-03-2020,Haryana,29.0588,76.0856,33,0,17,0,0,5,2287793,242417,1307
30-03-2020,Himachal Pradesh,31.1048,77.1734,3,1,0,0,0,0,2287793,,
30-03-2020,Jammu and Kashmir,33.7782,76.5762,31,2,1,0,0,0,856,4,1930
30-03-2020,Karnataka,15.3173,75.7139,80,3,5,4,0,0,974,88,8500
30-03-2020,Kerala,10.8505,76.2711,194,1,19,12,0,4,7877,755,15355
30-03-2020,Ladakh,34.2996,78.2932,13,0,3,0,0,0,7377,0,6980
30-03-2020,Madhya Pradesh,22.9734,78.6569,33,2,0,3,0,0,2516,83337,66
30-03-2020,Maharashtra,19.7515,75.7139,193,8,25,7,0,0,18,80568,99
30-03-2020,Manipur,24.6637,93.9063,1,0,0,0,0,0,34,419,9
30-03-2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0,55,452,83515
30-03-2020,Odisha,20.9517,85.0985,3,0,0,0,0,0,599,799,573
30-03-2020,Puducherry,11.9416,79.8083,1,0,0,0,0,0,967,9,33948
30-03-2020,Punjab,31.1471,75.3412,38,1,1,0,0,0,5615,2,6150
30-03-2020,Rajasthan,27.0238,74.2179,57,0,3,3,0,0,5636,1108,3275
30-03-2020,Tamil Nadu,11.1271,78.6569,50,1,4,8,0,2,5,9289,53549
30-03-2020,Telengana,18.1124,79.0193,69,1,1,3,0,0,38248,58,5
30-03-2020,Uttar Pradesh,26.8467,80.9462,75,0,11,20,0,0,856,4,1930
30-03-2020,Uttarakhand,30.0668,79.0193,7,0,2,1,0,1,974,88,8500
30-03-2020,West Bengal,22.9868,87.855,19,1,0,1,0,0,7877,755,15355
31-03-2020,Andaman and Nicobar Islands,11.7401,92.6586,10,0,0,1,0,0,7377,0,6980
31-03-2020,Andhra Pradesh,15.9129,79.74,40,0,1,21,0,0,2516,83337,66
31-03-2020,Bihar,25.0961,85.3131,15,1,0,4,0,0,18,80568,99
31-03-2020,Chandigarh,30.7333,76.7794,13,0,0,5,0,0,34,419,9
31-03-2020,Chhattisgarh,21.2787,81.8661,8,0,0,1,0,0,55,452,83515
31-03-2020,Delhi,28.7041,77.1025,97,2,6,44,0,0,599,799,573
31-03-2020,Goa,15.2993,74.124,5,0,0,0,0,0,951337,162202,9375
31-03-2020,Gujarat,22.2587,71.1924,73,6,3,15,0,2,1817530,271826,251
31-03-2020,Haryana,29.0588,76.0856,40,0,21,7,0,4,230861,178371,80570
31-03-2020,Himachal Pradesh,31.1048,77.1734,3,1,0,0,0,0,249838,41021,982
31-03-2020,Jammu and Kashmir,33.7782,76.5762,54,2,2,23,0,1,1499795,97149,145
31-03-2020,Karnataka,15.3173,75.7139,83,3,5,3,0,0,51382,2916,59
31-03-2020,Kerala,10.8505,76.2711,234,1,19,40,0,0,18901,7511,73
31-03-2020,Ladakh,34.2996,78.2932,13,0,3,0,0,0,35716069,8895999,76591
31-03-2020,Madhya Pradesh,22.9734,78.6569,47,3,0,14,0,0,3068217,412048,2225
31-03-2020,Maharashtra,19.7515,75.7139,216,9,39,23,0,14,177885,35199,281
31-03-2020,Manipur,24.6637,93.9063,1,0,0,0,0,0,70885598,6199822,386179
31-03-2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0,185034905,4135885,58304
31-03-2020,Odisha,20.9517,85.0985,3,0,0,0,0,0,6838458,782869,60
31-03-2020,Puducherry,11.9416,79.8083,1,0,0,0,0,0,233473,32488,582
31-03-2020,Punjab,31.1471,75.3412,41,3,1,3,0,0,9775981,569758,5760
31-03-2020,Rajasthan,27.0238,74.2179,74,0,3,17,0,0,14051455,1899419,24466
31-03-2020,Tamil Nadu,11.1271,78.6569,74,1,4,24,0,0,669421,71497,4331
31-03-2020,Telengana,18.1124,79.0193,79,1,1,10,0,0,13220483,,
31-03-2020,Uttar Pradesh,26.8467,80.9462,101,0,14,26,0,3,33846023,3941350,143434
31-03-2020,Uttarakhand,30.0668,79.0193,7,0,2,0,0,0,549217,56761,459
31-03-2020,West Bengal,22.9868,87.855,26,2,0,7,0,0,604310,25506,1283
01-04-2020,Andaman and Nicobar Islands,11.7401,92.6586,10,0,1,0,0,1,893980,13664,336
01-04-2020,Andhra Pradesh,15.9129,79.74,83,0,0,43,0,-1,2303690,59491,58
01-04-2020,Assam,26.2006,92.9376,1,0,0,0,0,0,2705422,863665,20538
01-04-2020,Bihar,25.0961,85.3131,23,1,0,8,0,0,1767199,,
01-04-2020,Chandigarh,30.7333,76.7794,16,0,0,3,0,0,2026898,303026,608
01-04-2020,Chhattisgarh,21.2787,81.8661,9,0,2,1,0,2,63776166,29718402,298772
01-04-2020,Delhi,28.7041,77.1025,152,2,6,55,0,0,103637,,
01-04-2020,Goa,15.2993,74.124,5,0,0,0,0,0,717784,142788,1651
01-04-2020,Gujarat,22.2587,71.1924,82,6,5,9,0,2,9924259,1014302,110157
01-04-2020,Haryana,29.0588,76.0856,43,0,21,3,0,0,248995,20439,32
01-04-2020,Himachal Pradesh,31.1048,77.1734,3,1,0,0,0,0,345742,,
01-04-2020,Jammu and Kashmir,33.7782,76.5762,62,2,2,8,0,0,400982,55613,91
01-04-2020,Jharkhand,23.6102,85.2799,1,0,0,0,0,0,2961934,133194,12
01-04-2020,Karnataka,15.3173,75.7139,101,3,8,18,0,3,1751774,117791,62
01-04-2020,Kerala,10.8505,76.2711,241,2,23,7,0,4,61436458,3499564,281554
01-04-2020,Ladakh,34.2996,78.2932,13,0,3,0,0,0,30126,9829,51
01-04-2020,Madhya Pradesh,22.9734,78.6569,66,3,0,19,0,0,222773,8553,14997
01-04-2020,Maharashtra,19.7515,75.7139,302,9,39,86,0,0,81294,6859,7677
01-04-2020,Manipur,24.6637,93.9063,1,0,0,0,0,0,191341,4874,2347
01-04-2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0,1252808,74574,528
01-04-2020,Odisha,20.9517,85.0985,4,0,0,1,0,0,37693651,3468131,79669
01-04-2020,Puducherry,11.9416,79.8083,3,0,1,2,0,1,44972952,,
01-04-2020,Punjab,31.1471,75.3412,42,3,1,1,0,0,5375,82,0
01-04-2020,Rajasthan,27.0238,74.2179,93,0,3,19,0,0,160000000,210454,6141
01-04-2020,Tamil Nadu,11.1271,78.6569,234,1,6,160,0,2,34675581,5928829,26666
01-04-2020,Telengana,18.1124,79.0193,96,3,1,17,0,0,,7933,7
01-04-2020,Uttar Pradesh,26.8467,80.9462,103,2,14,2,0,0,347815,20178,3516
01-04-2020,Uttarakhand,30.0668,79.0193,7,0,2,0,0,0,17469,5291,118
02-04-2020,Andaman and Nicobar Islands,11.7401,92.6586,10,0,0,0,0,-1,4401922,841683,16037
02-04-2020,Andhra Pradesh,15.9129,79.74,86,1,1,3,0,1,1509861,81168,22
02-04-2020,Assam,26.2006,92.9376,1,0,0,0,0,0,4838151,1111405,4115
02-04-2020,Bihar,25.0961,85.3131,23,1,0,0,0,0,12920253,1095534,526
02-04-2020,Chandigarh,30.7333,76.7794,16,0,0,0,0,0,496693,42203,539
02-04-2020,Chhattisgarh,21.2787,81.8661,9,0,2,0,0,0,9477138,124370,352309
02-04-2020,Delhi,28.7041,77.1025,152,2,6,0,0,0,55323981,3871654,3948
02-04-2020,Goa,15.2993,74.124,5,0,0,0,0,0,846704,50930,34756
02-04-2020,Gujarat,22.2587,71.1924,82,6,5,0,0,0,127345763,2960386,9994
02-04-2020,Haryana,29.0588,76.0856,43,0,21,0,0,0,305941,15427,15
02-04-2020,Himachal Pradesh,31.1048,77.1734,3,1,1,0,0,1,194894,12323,299
02-04-2020,Jammu and Kashmir,33.7782,76.5762,62,2,2,0,0,0,3305829,575583,453
02-04-2020,Jharkhand,23.6102,85.2799,1,0,0,0,0,0,2470170,,
02-04-2020,Karnataka,15.3173,75.7139,110,3,9,9,0,1,3693367,442182,48850
02-04-2020,Kerala,10.8505,76.2711,265,2,25,24,0,2,1950448,150662,7298
02-04-2020,Ladakh,34.2996,78.2932,13,0,3,0,0,0,317211,15701,26
02-04-2020,Madhya Pradesh,22.9734,78.6569,99,6,0,33,0,0,23693,9632,10
02-04-2020,Maharashtra,19.7515,75.7139,335,13,42,33,0,3,3345340,514836,56530
02-04-2020,Manipur,24.6637,93.9063,1,0,0,0,0,0,4836364,455757,7670
02-04-2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0,778000,7693,26937
02-04-2020,Odisha,20.9517,85.0985,4,0,0,0,0,0,8632,,
02-04-2020,Puducherry,11.9416,79.8083,3,0,1,0,0,0,517703,62875,1036
02-04-2020,Punjab,31.1471,75.3412,46,4,1,4,0,0,10832080,,
02-04-2020,Rajasthan,27.0238,74.2179,108,0,3,15,0,0,271490188,28156674,856871
02-04-2020,Tamil Nadu,11.1271,78.6569,234,1,6,0,0,0,631628,11254,70133
02-04-2020,Telengana,18.1124,79.0193,96,3,1,0,0,0,,,
02-04-2020,Uttar Pradesh,26.8467,80.9462,113,2,14,10,0,0,1594523,47297,7
02-04-2020,Uttarakhand,30.0668,79.0193,7,0,2,0,0,0,155686,11591,43
03-04-2020,Andaman and Nicobar Islands,11.7401,92.6586,10,0,0,0,0,0,16920079,1637293,1117
03-04-2020,Andhra Pradesh,15.9129,79.74,132,1,1,46,0,0,122332384,23956700,1685607
03-04-2020,Arunachal Pradesh,28.218,94.7278,1,0,0,0,0,0,2442206,159788,47
03-04-2020,Assam,26.2006,92.9376,16,0,0,15,0,0,534283,16579,1448
03-04-2020,Bihar,25.0961,85.3131,24,1,0,1,0,0,81233888,3306014,57014
03-04-2020,Chandigarh,30.7333,76.7794,18,0,0,2,0,0,164926,2761,9189
03-04-2020,Chhattisgarh,21.2787,81.8661,9,0,2,0,0,0,157363,14634,1489
03-04-2020,Delhi,28.7041,77.1025,219,4,8,67,0,2,938039,2250,137026
03-04-2020,Goa,15.2993,74.124,6,0,0,1,0,0,4543522,831794,2291
03-04-2020,Gujarat,22.2587,71.1924,87,7,8,5,0,3,136655,8010,41
03-04-2020,Haryana,29.0588,76.0856,43,0,21,0,0,0,660107,36113,42
03-04-2020,Himachal Pradesh,31.1048,77.1734,6,1,1,3,0,0,610906,62301,275
03-04-2020,Jammu and Kashmir,33.7782,76.5762,70,2,3,8,0,1,132422,29605,273
03-04-2020,Jharkhand,23.6102,85.2799,2,0,0,1,0,0,,29,0
03-04-2020,Karnataka,15.3173,75.7139,124,3,10,14,0,1,1365056,132358,281136
03-04-2020,Kerala,10.8505,76.2711,286,2,27,21,0,2,11394556,1821435,42170
03-04-2020,Ladakh,34.2996,78.2932,14,0,3,1,0,0,2264004,,
03-04-2020,Madhya Pradesh,22.9734,78.6569,99,6,0,0,0,0,843836914,42579693,17692
03-04-2020,Maharashtra,19.7515,75.7139,335,16,42,0,0,0,97245391,5889534,4784
03-04-2020,Manipur,24.6637,93.9063,2,0,0,1,0,0,51771715,7020835,65992
03-04-2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0,18529376,2299985,1257
03-04-2020,Odisha,20.9517,85.0985,5,0,0,1,0,0,12144747,1499879,28369
03-04-2020,Puducherry,11.9416,79.8083,3,0,1,0,0,0,150753,26794,1517
03-04-2020,Punjab,31.1471,75.3412,46,4,1,0,0,0,41373364,4081150,14894
03-04-2020,Rajasthan,27.0238,74.2179,133,0,3,25,0,0,217853667,15894511,998118
03-04-2020,Tamil Nadu,11.1271,78.6569,309,1,6,75,0,0,1031235,84883,44102
03-04-2020,Telengana,18.1124,79.0193,107,3,1,11,0,0,50444181,7951587,356585
03-04-2020,Uttar Pradesh,26.8467,80.9462,113,2,14,0,0,0,16670254,1678941,1227
03-04-2020,Uttarakhand,30.0668,79.0193,10,0,2,3,0,0,11575012,1291669,306
03-04-2020,West Bengal,22.9868,87.855,53,3,3,27,0,3,3630986,318142,235
04-04-2020,Andaman and Nicobar Islands,11.7401,92.6586,10,0,0,0,0,0,,2602,478
04-04-2020,Andhra Pradesh,15.9129,79.74,161,1,1,29,0,0,8071763,629114,405
04-04-2020,Arunachal Pradesh,28.218,94.7278,1,0,0,0,0,0,1907195,196406,1596
04-04-2020,Assam,26.2006,92.9376,24,0,0,8,0,0,1232128,,
04-04-2020,Bihar,25.0961,85.3131,29,1,0,5,0,0,7217715,816253,3648
04-04-2020,Chandigarh,30.7333,76.7794,18,0,0,0,0,0,4795578,1084853,2696
04-04-2020,Chhattisgarh,21.2787,81.8661,9,0,3,0,0,1,431221,24155,8058
04-04-2020,Delhi,28.7041,77.1025,386,6,8,167,0,0,139824,5747,1410
